file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,total lines
W_PAK_SMK0_128_B1_2.txt.json,Smoking,PAK,B1_2,17,0.4,0,0.0,0,0.0,12,0.29,0,0.0,1,0.02,2,0.05,5,0.12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,3,0.07,0,0.0,0,0.0,42
W_PAK_SMK0_137_B1_2.txt.json,Smoking,PAK,B1_2,19,0.61,2,0.06,1,0.03,6,0.19,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,31
W_PAK_PTJ0_082_B1_2.txt.json,Jobs,PAK,B1_2,15,0.56,0,0.0,3,0.11,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,5,0.19,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,27
W_PAK_SMK0_139_B1_2.txt.json,Smoking,PAK,B1_2,21,0.75,0,0.0,0,0.0,4,0.14,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,28
W_PAK_PTJ0_092_B1_2.txt.json,Jobs,PAK,B1_2,10,0.34,4,0.14,3,0.1,2,0.07,0,0.0,1,0.03,0,0.0,3,0.1,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,29
W_PAK_SMK0_047_B1_2.txt.json,Smoking,PAK,B1_2,12,0.5,2,0.08,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,5,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,24
W_PAK_SMK0_076_B1_2.txt.json,Smoking,PAK,B1_2,21,0.68,0,0.0,0,0.0,6,0.19,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,31
W_PAK_SMK0_199_B1_2.txt.json,Smoking,PAK,B1_2,18,0.55,4,0.12,1,0.03,4,0.12,0,0.0,1,0.03,0,0.0,4,0.12,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_PAK_SMK0_169_B1_2.txt.json,Smoking,PAK,B1_2,17,0.65,4,0.15,0,0.0,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,26
W_PAK_SMK0_046_B1_2.txt.json,Smoking,PAK,B1_2,27,0.57,2,0.04,6,0.13,6,0.13,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.06,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,47
W_PAK_PTJ0_018_B1_2.txt.json,Jobs,PAK,B1_2,14,0.58,0,0.0,1,0.04,4,0.17,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
W_PAK_PTJ0_094_B1_2.txt.json,Jobs,PAK,B1_2,14,0.54,4,0.15,2,0.08,2,0.08,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,26
W_PAK_PTJ0_140_B1_2.txt.json,Jobs,PAK,B1_2,26,0.76,0,0.0,0,0.0,2,0.06,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,34
W_PAK_SMK0_044_B1_2.txt.json,Smoking,PAK,B1_2,20,0.56,0,0.0,3,0.08,4,0.11,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,3,0.08,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_PAK_PTJ0_195_B1_2.txt.json,Jobs,PAK,B1_2,19,0.53,0,0.0,3,0.08,4,0.11,0,0.0,1,0.03,0,0.0,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,36
W_PAK_PTJ0_010_B1_2.txt.json,Jobs,PAK,B1_2,16,0.44,0,0.0,2,0.06,10,0.28,4,0.11,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36
W_PAK_SMK0_160_B1_2.txt.json,Smoking,PAK,B1_2,27,0.6,0,0.0,2,0.04,11,0.24,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,45
W_PAK_PTJ0_123_B1_2.txt.json,Jobs,PAK,B1_2,26,0.65,0,0.0,3,0.07,5,0.12,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,40
W_PAK_PTJ0_116_B1_2.txt.json,Jobs,PAK,B1_2,19,0.68,0,0.0,1,0.04,4,0.14,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,28
W_PAK_PTJ0_112_B1_2.txt.json,Jobs,PAK,B1_2,14,0.45,0,0.0,1,0.03,2,0.06,0,0.0,2,0.06,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,4,0.13,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,31
W_PAK_PTJ0_186_B1_2.txt.json,Jobs,PAK,B1_2,29,0.72,4,0.1,1,0.03,2,0.05,1,0.03,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,40
W_PAK_PTJ0_117_B1_2.txt.json,Jobs,PAK,B1_2,14,0.47,0,0.0,0,0.0,14,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,30
W_PAK_SMK0_092_B1_2.txt.json,Smoking,PAK,B1_2,23,0.7,2,0.06,4,0.12,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_PAK_SMK0_031_B1_2.txt.json,Smoking,PAK,B1_2,18,0.62,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,29
W_PAK_SMK0_090_B1_2.txt.json,Smoking,PAK,B1_2,22,0.67,2,0.06,4,0.12,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_PAK_PTJ0_031_B1_2.txt.json,Jobs,PAK,B1_2,25,0.83,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,30
W_PAK_PTJ0_184_B1_2.txt.json,Jobs,PAK,B1_2,11,0.42,0,0.0,0,0.0,2,0.08,3,0.12,4,0.15,1,0.04,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,26
W_PAK_SMK0_010_B1_2.txt.json,Smoking,PAK,B1_2,29,0.72,0,0.0,2,0.05,2,0.05,0,0.0,2,0.05,0,0.0,1,0.03,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40
W_PAK_SMK0_084_B1_2.txt.json,Smoking,PAK,B1_2,19,0.59,4,0.12,1,0.03,4,0.12,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_PAK_PTJ0_164_B1_2.txt.json,Jobs,PAK,B1_2,14,0.56,2,0.08,2,0.08,2,0.08,2,0.08,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,25
W_PAK_PTJ0_166_B1_2.txt.json,Jobs,PAK,B1_2,13,0.62,0,0.0,0,0.0,4,0.19,1,0.05,0,0.0,0,0.0,2,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,21
W_PAK_SMK0_178_B1_2.txt.json,Smoking,PAK,B1_2,21,0.5,0,0.0,4,0.1,12,0.29,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,42
W_PAK_PTJ0_084_B1_2.txt.json,Jobs,PAK,B1_2,15,0.45,2,0.06,0,0.0,10,0.3,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,33
W_PAK_PTJ0_077_B1_2.txt.json,Jobs,PAK,B1_2,17,0.52,0,0.0,2,0.06,6,0.18,2,0.06,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,33
W_PAK_SMK0_168_B1_2.txt.json,Smoking,PAK,B1_2,17,0.53,4,0.12,0,0.0,6,0.19,0,0.0,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_PAK_PTJ0_021_B1_2.txt.json,Jobs,PAK,B1_2,16,0.62,2,0.08,0,0.0,2,0.08,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,26
W_PAK_SMK0_129_B1_2.txt.json,Smoking,PAK,B1_2,20,0.67,2,0.07,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,4,0.13,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_PAK_SMK0_093_B1_2.txt.json,Smoking,PAK,B1_2,11,0.41,0,0.0,1,0.04,8,0.3,0,0.0,2,0.07,0,0.0,1,0.04,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,27
W_PAK_SMK0_116_B1_2.txt.json,Smoking,PAK,B1_2,17,0.63,2,0.07,1,0.04,2,0.07,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,27
W_PAK_PTJ0_037_B1_2.txt.json,Jobs,PAK,B1_2,29,0.66,0,0.0,1,0.02,10,0.23,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,44
W_PAK_PTJ0_007_B1_2.txt.json,Jobs,PAK,B1_2,25,0.6,4,0.1,3,0.07,4,0.1,1,0.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,42
W_PAK_SMK0_025_B1_2.txt.json,Smoking,PAK,B1_2,24,0.77,0,0.0,3,0.1,2,0.06,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_PAK_SMK0_018_B1_2.txt.json,Smoking,PAK,B1_2,29,0.94,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_PAK_PTJ0_115_B1_2.txt.json,Jobs,PAK,B1_2,19,0.51,0,0.0,2,0.05,4,0.11,3,0.08,0,0.0,0,0.0,2,0.05,0,0.0,4,0.11,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,37
W_PAK_PTJ0_100_B1_2.txt.json,Jobs,PAK,B1_2,16,0.5,0,0.0,0,0.0,10,0.31,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,32
W_PAK_PTJ0_146_B1_2.txt.json,Jobs,PAK,B1_2,14,0.54,0,0.0,0,0.0,7,0.27,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,26
W_PAK_SMK0_005_B1_2.txt.json,Smoking,PAK,B1_2,15,0.58,2,0.08,1,0.04,4,0.15,1,0.04,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_PAK_PTJ0_153_B1_2.txt.json,Jobs,PAK,B1_2,17,0.52,2,0.06,0,0.0,6,0.18,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,33
W_PAK_SMK0_071_B1_2.txt.json,Smoking,PAK,B1_2,17,0.61,2,0.07,1,0.04,2,0.07,2,0.07,4,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_PAK_SMK0_146_B1_2.txt.json,Smoking,PAK,B1_2,15,0.58,0,0.0,0,0.0,4,0.15,3,0.12,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,26
W_PAK_SMK0_177_B1_2.txt.json,Smoking,PAK,B1_2,20,0.74,0,0.0,0,0.0,2,0.07,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,27
W_PAK_SMK0_007_B1_2.txt.json,Smoking,PAK,B1_2,31,0.67,2,0.04,4,0.09,6,0.13,0,0.0,0,0.0,0,0.0,2,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02,0,0.0,0,0.0,46
W_PAK_PTJ0_118_B1_2.txt.json,Jobs,PAK,B1_2,19,0.63,2,0.07,2,0.07,4,0.13,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_PAK_PTJ0_012_B1_2.txt.json,Jobs,PAK,B1_2,18,0.55,0,0.0,0,0.0,10,0.3,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,33
W_PAK_SMK0_069_B1_2.txt.json,Smoking,PAK,B1_2,15,0.34,0,0.0,3,0.07,8,0.18,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,12,0.27,0,0.0,0,0.0,44
W_PAK_PTJ0_034_B1_2.txt.json,Jobs,PAK,B1_2,16,0.4,3,0.07,1,0.03,14,0.35,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,40
W_PAK_SMK0_059_B1_2.txt.json,Smoking,PAK,B1_2,19,0.7,2,0.07,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_PAK_SMK0_015_B1_2.txt.json,Smoking,PAK,B1_2,18,0.51,0,0.0,0,0.0,4,0.11,2,0.06,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,6,0.17,0,0.0,0,0.0,35
W_PAK_PTJ0_129_B1_2.txt.json,Jobs,PAK,B1_2,17,0.61,0,0.0,2,0.07,4,0.14,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,28
W_PAK_SMK0_123_B1_2.txt.json,Smoking,PAK,B1_2,24,0.62,0,0.0,1,0.03,8,0.21,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,3,0.08,0,0.0,0,0.0,39
W_PAK_PTJ0_091_B1_2.txt.json,Jobs,PAK,B1_2,13,0.45,0,0.0,2,0.07,4,0.14,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,4,0.14,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,29
W_PAK_PTJ0_056_B1_2.txt.json,Jobs,PAK,B1_2,11,0.37,2,0.07,1,0.03,6,0.2,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,3,0.1,0,0.0,0,0.0,0,0.0,1,0.03,4,0.13,0,0.0,0,0.0,30
W_PAK_SMK0_115_B1_2.txt.json,Smoking,PAK,B1_2,15,0.62,0,0.0,0,0.0,4,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,24
W_PAK_SMK0_080_B1_2.txt.json,Smoking,PAK,B1_2,12,0.67,0,0.0,1,0.06,0,0.0,0,0.0,1,0.06,0,0.0,4,0.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18
W_PAK_PTJ0_109_B1_2.txt.json,Jobs,PAK,B1_2,16,0.53,0,0.0,0,0.0,4,0.13,0,0.0,1,0.03,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,1,0.03,4,0.13,0,0.0,0,0.0,30
W_PAK_SMK0_165_B1_2.txt.json,Smoking,PAK,B1_2,18,0.64,0,0.0,2,0.07,4,0.14,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,28
W_PAK_PTJ0_005_B1_2.txt.json,Jobs,PAK,B1_2,15,0.68,0,0.0,0,0.0,2,0.09,1,0.05,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,22
W_PAK_PTJ0_046_B1_2.txt.json,Jobs,PAK,B1_2,22,0.54,0,0.0,2,0.05,6,0.15,0,0.0,0,0.0,0,0.0,5,0.12,0,0.0,0,0.0,1,0.02,0,0.0,1,0.02,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,41
W_PAK_SMK0_153_B1_2.txt.json,Smoking,PAK,B1_2,23,0.74,0,0.0,4,0.13,2,0.06,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,31
W_PAK_PTJ0_080_B1_2.txt.json,Jobs,PAK,B1_2,6,0.23,0,0.0,3,0.12,4,0.15,0,0.0,1,0.04,1,0.04,2,0.08,0,0.0,0,0.0,3,0.12,0,0.0,1,0.04,0,0.0,0,0.0,5,0.19,0,0.0,0,0.0,26
W_PAK_SMK0_109_B1_2.txt.json,Smoking,PAK,B1_2,24,0.67,8,0.22,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_PAK_SMK0_157_B1_2.txt.json,Smoking,PAK,B1_2,20,0.69,0,0.0,2,0.07,7,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_PAK_PTJ0_145_B1_2.txt.json,Jobs,PAK,B1_2,15,0.6,2,0.08,0,0.0,2,0.08,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,25
W_PAK_PTJ0_075_B1_2.txt.json,Jobs,PAK,B1_2,14,0.45,2,0.06,0,0.0,10,0.32,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,31
W_PAK_PTJ0_128_B1_2.txt.json,Jobs,PAK,B1_2,19,0.68,2,0.07,0,0.0,2,0.07,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,28
W_PAK_SMK0_017_B1_2.txt.json,Smoking,PAK,B1_2,16,0.7,2,0.09,0,0.0,2,0.09,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_PAK_PTJ0_149_B1_2.txt.json,Jobs,PAK,B1_2,16,0.62,0,0.0,1,0.04,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.15,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,26
W_PAK_PTJ0_064_B1_2.txt.json,Jobs,PAK,B1_2,17,0.4,2,0.05,3,0.07,9,0.21,2,0.05,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,4,0.1,0,0.0,0,0.0,42
W_PAK_SMK0_091_B1_2.txt.json,Smoking,PAK,B1_2,11,0.33,2,0.06,2,0.06,12,0.36,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,33
W_PAK_PTJ0_006_B1_2.txt.json,Jobs,PAK,B1_2,14,0.47,0,0.0,0,0.0,10,0.33,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,30
W_PAK_PTJ0_108_B1_2.txt.json,Jobs,PAK,B1_2,19,0.59,0,0.0,1,0.03,4,0.12,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,32
W_PAK_PTJ0_044_B1_2.txt.json,Jobs,PAK,B1_2,20,0.67,4,0.13,1,0.03,0,0.0,2,0.07,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_PAK_PTJ0_099_B1_2.txt.json,Jobs,PAK,B1_2,17,0.47,0,0.0,1,0.03,12,0.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,4,0.11,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,36
W_PAK_SMK0_166_B1_2.txt.json,Smoking,PAK,B1_2,14,0.52,4,0.15,0,0.0,4,0.15,0,0.0,3,0.11,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27
W_PAK_PTJ0_024_B1_2.txt.json,Jobs,PAK,B1_2,13,0.48,0,0.0,0,0.0,0,0.0,4,0.15,0,0.0,0,0.0,1,0.04,0,0.0,4,0.15,1,0.04,0,0.0,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,27
W_PAK_PTJ0_033_B1_2.txt.json,Jobs,PAK,B1_2,15,0.5,0,0.0,2,0.07,6,0.2,2,0.07,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,30
W_PAK_PTJ0_076_B1_2.txt.json,Jobs,PAK,B1_2,15,0.58,2,0.08,0,0.0,4,0.15,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_PAK_SMK0_026_B1_2.txt.json,Smoking,PAK,B1_2,23,0.72,2,0.06,3,0.09,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_PAK_PTJ0_127_B1_2.txt.json,Jobs,PAK,B1_2,13,0.59,2,0.09,0,0.0,0,0.0,1,0.05,2,0.09,0,0.0,1,0.05,0,0.0,0,0.0,2,0.09,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
W_PAK_PTJ0_087_B1_2.txt.json,Jobs,PAK,B1_2,25,0.74,2,0.06,2,0.06,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,34
W_PAK_PTJ0_070_B1_2.txt.json,Jobs,PAK,B1_2,6,0.19,0,0.0,1,0.03,14,0.45,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,5,0.16,0,0.0,0,0.0,31
W_PAK_SMK0_019_B1_2.txt.json,Smoking,PAK,B1_2,22,0.81,2,0.07,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,27
W_PAK_SMK0_077_B1_2.txt.json,Smoking,PAK,B1_2,16,0.55,0,0.0,2,0.07,8,0.28,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,29
